x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5247927.08573265,3016581.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,Forest,2067,3645,-1456,2291,2533,-578
5736327.08573265,3215571.299872,1993,293,2,886,146,3,1993,179,2,417,89,3,0,0,0,0,0,0,1993,394,1,-258,394,5,438,Forest,2179,2711,-551,1842,2273,-579
6074307.08573265,3141471.299872,1985,337,4,2195,84,1,0,0,0,0,0,0,1985,152,3,523,50,1,1985,338,3,-1184,112,1,442,Forest,1504,2200,-327,2766,3065,-702
5526417.08573265,3000261.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,Forest,2418,3263,-838,2097,2291,-412
5312877.08573265,3251601.299872,2018,1198,1,1389,1198,14,2018,868,1,510,868,18,2018,355,1,731,355,12,2018,1157,1,-625,1157,19,446,Forest,2451,3282,-846,2347,2805,-673
5745507.08573265,3005001.299872,0,0,0,0,0,0,0,0,0,0,0,0,2013,76,6,623,12,1,0,0,0,0,0,0,447,Forest,2411,3681,-850,2743,3161,-738
5474187.08573265,3294681.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,Forest,980,3028,-1725,1328,2268,-907
5616807.08573265,3048981.299872,0,0,0,0,0,0,2001,201,2,503,100,4,2014,102,5,743,20,3,2016,141,3,-559,47,2,459,Forest,1907,3369,-1161,1066,2236,-1095
5692587.08573265,3123861.299872,1985,142,4,2019,35,1,1985,76,9,1183,8,0,0,0,0,0,0,0,1985,130,10,-1258,13,1,460,Forest,707,3121,-1662,2096,2462,-671
5732787.08573265,3327171.299872,0,0,0,0,0,0,2002,72,1,505,72,1,0,0,0,0,0,0,0,0,0,0,0,0,462,Forest,1914,2964,-1008,2103,2399,-592
5379777.08573265,2915271.299872,0,0,0,0,0,0,1997,95,1,536,95,2,2018,67,1,710,67,2,1997,139,1,-549,139,2,465,Forest,538,2871,-1747,3356,3712,-659
5696157.08573265,3254061.299872,2013,269,6,1304,44,2,2015,218,4,549,54,3,2016,132,3,627,44,4,2015,299,4,-656,74,4,470,Forest,2194,3474,-915,2870,3602,-1006
5462907.08573265,3276111.299872,2002,674,2,1424,337,7,2003,460,1,529,460,6,1998,62,10,726,6,1,2003,541,1,-646,541,5,472,Forest,1968,3472,-1331,2075,2563,-696
6191907.08573265,2707671.299872,1997,518,2,1205,259,4,1996,317,1,418,317,5,1996,319,1,717,319,9,1996,488,1,-452,488,5,473,Forest,1736,2539,-608,1471,2721,-1284
5628987.08573265,3283311.299872,0,0,0,0,0,0,2000,44,19,509,2,0,2017,48,2,759,24,2,1985,44,34,-532,1,0,476,Forest,2033,3566,-1290,2944,3219,-707
5273517.08573265,2955861.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,Forest,1516,2984,-721,2876,3302,-828
5569317.08573265,3293571.299872,1986,498,1,2040,498,3,1985,456,10,980,45,4,1985,258,2,577,129,3,1985,767,10,-1081,76,4,495,Forest,2215,2813,-690,2674,3215,-924
5354877.08573265,3097281.299872,1999,41,20,1350,2,0,1989,170,1,423,170,4,0,0,0,0,0,0,1989,277,1,-337,277,5,498,Forest,2568,3658,-854,2013,3715,-1451
5343027.08573265,3121971.299872,0,0,0,0,0,0,2015,76,4,405,19,1,1985,76,34,695,2,2,1985,144,34,-304,4,2,501,Forest,2160,3556,-1047,1905,2702,-654
6050847.08573265,2859171.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,431,1,-217,431,4,506,Forest,1322,2462,-767,2673,3515,-1178
5457717.08573265,2974311.299872,2009,150,10,935,15,1,2008,162,1,318,162,3,0,0,0,0,0,0,2008,151,1,-318,151,2,508,Forest,1871,2803,-496,2384,2714,-638
