x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5660540.39972337,3336750.83462041,2002,123,1,217,123,1,0,0,0,0,0,0,2013,204,1,265,204,3,0,0,0,0,0,0,2013,918,1,745,918,9,2013,620,1,301,620,9,2010,199,4,744,49,4,2013,1099,1,1691,1099,6,0,0,0,0,0,0,2013,780,1,-219,780,7,66,Forest
5557970.39972337,3756300.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,711,1,3297,711,1,1985,1218,1,891,1218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1695,1,2495,1695,4,0,0,0,0,0,0,67,Forest
5590460.39972337,3445320.83462041,0,0,0,0,0,0,1996,145,25,278,5,1,1992,217,4,170,54,1,1985,748,1,2759,748,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,581,6,1470,96,2,0,0,0,0,0,0,0,0,0,0,0,0,68,Forest
5648150.39972337,3427290.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,126,36,3295,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,Forest
5554910.39972337,3797130.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,50,11,752,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,Forest
5534780.39972337,3303720.83462041,1990,98,31,211,3,0,0,0,0,0,0,0,1990,109,31,226,3,0,1985,1365,1,3183,1365,10,2012,349,9,1000,38,3,1985,62,36,443,1,0,2015,90,6,633,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1985,304,36,-311,8,3,71,Forest
5567780.39972337,3729450.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,964,5,3466,192,3,1985,775,2,1722,387,6,1986,264,1,974,264,4,0,0,0,0,0,0,0,0,0,0,0,0,1989,842,5,2160,168,3,1985,551,2,-1034,275,4,72,Forest
5546420.39972337,3609960.83462041,0,0,0,0,0,0,1985,264,1,250,264,5,0,0,0,0,0,0,0,0,0,0,0,0,1985,1204,1,214,1204,16,1985,443,1,49,443,9,1985,185,1,910,185,7,1985,1903,1,935,1903,11,0,0,0,0,0,0,1985,647,1,114,647,8,73,Forest
5401430.39972337,3361740.83462041,1989,705,1,-208,705,2,1989,843,1,-200,843,1,1989,1140,15,-464,76,2,1985,2984,1,6201,2984,16,1989,610,2,630,305,1,0,0,0,0,0,0,1991,7,30,752,0,0,1991,1856,1,746,1856,1,0,0,0,0,0,0,1994,262,1,-65,262,0,74,Forest
5629070.39972337,3664710.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,431,4,3680,107,2,1989,355,1,1630,355,3,2012,140,9,687,15,2,0,0,0,0,0,0,1989,442,1,2934,442,2,0,0,0,0,0,0,0,0,0,0,0,0,75,Forest
5259980.39972337,3489300.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,558,2,2903,279,2,0,0,0,0,0,0,0,0,0,0,0,0,76,Forest
5375450.39972337,3581790.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,221,36,1022,6,1,1985,62,36,521,1,0,0,0,0,0,0,0,1993,185,28,2048,6,0,0,0,0,0,0,0,1988,346,2,-287,173,3,77,Forest
5360060.39972337,3439050.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,444,1,2113,444,3,2020,411,1,980,411,4,2020,263,1,400,263,3,2020,141,1,663,141,3,0,0,0,0,0,0,0,0,0,0,0,0,2020,344,1,-446,344,4,78,Forest
5623250.39972337,3361410.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,295,1,2524,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,374,2,1766,187,1,0,0,0,0,0,0,81,Forest
5461070.39972337,3626160.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1087,2,2646,543,2,2011,1840,1,703,1840,13,2011,1379,1,287,1379,6,2011,260,1,686,260,3,2011,2037,1,1548,2037,5,2017,889,1,2245,889,4,2011,1606,1,-270,1606,9,82,Forest
5533040.39972337,3490980.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,611,36,3788,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2004,33,1,662,33,0,0,0,0,0,0,0,1998,355,7,2398,50,1,1996,130,10,-715,13,2,83,Forest
