x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
4455318.937918263,2693926.6569895297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,84,36,333,2,1,1985,39,36,129,1,0,1985,126,27,826,4,2,1992,502,1,727,502,3,1985,38,30,708,1,0,1985,128,36,-4,3,2,49,Forest
4613662.170462346,2793649.2142123496,2012,78,9,271,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,239,36,2663,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,432,2,2184,216,3,0,0,0,0,0,0,0,0,0,0,0,0,50,Forest
4603688.611514081,2733420.911978551,2011,111,10,252,11,3,2006,65,1,494,65,2,2006,35,2,364,17,0,0,0,0,0,0,0,1985,431,36,1353,11,4,1985,176,36,655,4,3,1985,48,21,595,2,1,1985,665,36,2416,18,4,0,0,0,0,0,0,1985,249,36,-713,6,3,51,Forest
4454804.384560757,2710420.883648101,0,0,0,0,0,0,0,0,0,0,0,0,2020,192,1,362,192,3,0,0,0,0,0,0,2020,796,1,1521,796,5,2020,437,1,699,437,4,2020,152,1,648,152,4,2020,762,1,2825,762,3,2018,266,3,2188,88,1,2020,778,1,-640,778,7,52,Forest
4473243.855298339,2699293.9230857682,2013,75,8,205,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,700,28,2518,25,3,0,0,0,0,0,0,0,0,0,0,0,0,1996,60,1,690,60,3,2013,518,1,1693,518,3,1985,512,28,1635,18,3,0,0,0,0,0,0,53,Forest
4744193.643213205,2663219.777358131,2006,136,15,232,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1985,792,10,3581,79,2,2011,129,1,1470,129,1,0,0,0,0,0,0,1999,57,1,701,57,2,0,0,0,0,0,0,1985,431,2,2403,215,1,1993,174,20,-597,8,5,54,Forest
4757449.755332363,2728533.6072635674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,124,36,487,3,1,0,0,0,0,0,0,2002,139,1,770,139,3,2019,167,2,1366,83,0,0,0,0,0,0,0,1985,149,36,-50,4,1,55,Forest
4545916.974319991,2684103.21780333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1097,1,3461,1097,5,0,0,0,0,0,0,1985,340,9,759,37,4,0,0,0,0,0,0,0,0,0,0,0,0,2003,814,1,2279,814,3,1985,291,5,-768,58,2,56,Forest
4583350.754483809,2660891.6006106907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,221,36,2178,6,1,1985,219,1,949,219,2,2007,168,14,322,12,2,2009,81,5,695,16,2,0,0,0,0,0,0,2018,135,3,1338,45,1,2010,355,2,-239,177,6,57,Forest
4550137.086135544,2618884.6848778888,1988,140,1,152,140,2,1985,85,36,398,2,1,1988,221,1,186,221,3,1985,1205,1,4019,1205,2,1985,231,36,1260,6,0,1992,327,29,400,11,3,1985,93,30,719,3,2,1985,349,36,2444,9,0,1985,749,1,2723,749,1,1985,220,36,-508,6,1,58,Forest
