x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
3079448.82587731,3469874.09140269,2019,133,2,271,66,1,0,0,0,0,0,0,0,0,0,0,0,0,1986,201,35,3348,5,0,1986,784,1,1345,784,5,1986,274,1,647,274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,579,1,-573,579,6,57,Forest
3190208.82587731,3656054.09140269,1986,166,17,407,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3363,4,6171,840,6,1986,2540,7,1482,362,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,2268,2,2561,1134,6,0,0,0,0,0,0,58,Forest
3097418.82587731,3478814.09140269,2016,833,4,292,208,8,2019,763,1,666,763,5,2016,747,1,334,747,11,1987,831,33,3222,25,3,2016,2350,1,673,2350,17,2016,1675,1,246,1675,16,2016,737,1,816,737,13,2016,1660,1,2067,1660,5,2016,965,1,1622,965,5,2016,2367,1,7,2367,19,59,Forest
3200318.82587731,3487154.09140269,1987,104,13,290,8,1,1999,118,1,468,118,1,1987,46,21,427,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,793,34,2557,23,2,1996,1037,2,1429,518,4,0,0,0,0,0,0,60,Forest
3185528.82587731,3457694.09140269,1987,165,10,250,16,1,1987,144,10,429,14,0,1987,197,10,268,19,1,1987,262,34,3876,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,491,1,2653,491,1,0,0,0,0,0,0,61,Forest
2991098.82587731,3399824.09140269,2003,149,1,325,149,2,2010,163,1,487,163,2,0,0,0,0,0,0,2015,1184,6,5030,197,2,0,0,0,0,0,0,0,0,0,0,0,0,1986,41,15,710,2,0,1986,361,35,3315,10,0,2015,1091,6,3721,181,3,2017,358,4,-349,89,3,62,Forest
3024308.82587731,3415694.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2204,1,3914,2204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1495,1,2653,1495,4,0,0,0,0,0,0,63,Forest
2964908.82587731,3391544.09140269,2018,241,2,299,120,2,2018,510,3,457,170,4,2019,897,1,290,897,7,1985,1190,36,3869,33,2,2019,2068,2,1225,1034,7,2019,1284,1,260,1284,9,2019,584,1,858,584,10,2019,1567,2,2892,783,4,2019,911,2,1781,455,2,2019,2434,2,-70,1217,12,64,Forest
3115598.82587731,3481814.09140269,2006,138,1,176,138,2,0,0,0,0,0,0,0,0,0,0,0,0,2000,588,4,4319,147,1,2004,132,1,1331,132,1,0,0,0,0,0,0,0,0,0,0,0,0,1987,202,33,3101,6,0,0,0,0,0,0,0,2017,98,3,-431,32,1,65,Forest
3020888.82587731,3548714.09140269,0,0,0,0,0,0,2005,225,2,495,112,2,0,0,0,0,0,0,1986,633,20,2691,31,1,0,0,0,0,0,0,2016,147,5,577,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1986,346,25,1483,13,0,2010,343,1,-360,343,1,66,Forest
3044168.82587731,3408194.09140269,2020,273,1,364,273,1,0,0,0,0,0,0,0,0,0,0,0,0,1986,445,26,3583,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1020,2,2981,510,2,1986,168,25,2154,6,0,1993,707,7,-200,101,2,67,Forest
3052598.82587731,3542324.09140269,2009,318,3,349,106,2,1986,120,28,467,4,0,1986,129,26,361,4,1,0,0,0,0,0,0,1996,695,1,893,695,2,1996,497,1,364,497,4,1996,303,1,742,303,8,1986,519,21,2238,24,1,1992,664,1,1755,664,2,1996,766,1,-175,766,4,68,Forest
3075458.82587731,3454394.09140269,0,0,0,0,0,0,0,0,0,0,0,0,2019,196,2,258,98,2,2018,1248,3,4019,416,3,1987,729,24,1175,30,3,1987,363,13,402,27,3,1987,215,13,796,16,3,1987,1152,25,2635,46,4,0,0,0,0,0,0,1987,509,13,-246,39,2,69,Forest
3086438.82587731,3365624.09140269,2002,246,1,384,246,3,1992,206,1,529,206,1,1992,240,1,385,240,2,0,0,0,0,0,0,1985,465,27,1518,17,1,2002,555,5,733,111,4,1985,85,32,693,2,0,1985,404,36,3364,11,0,2014,897,2,2505,448,1,1985,602,32,-523,18,1,70,Forest
3085568.82587731,3535664.09140269,2014,337,1,305,337,3,2014,437,1,463,437,4,2014,850,1,286,850,11,1986,295,35,3002,8,1,2014,2056,1,682,2056,17,2014,1377,1,281,1377,16,2014,553,1,810,553,13,2013,2169,3,2258,723,8,1986,402,35,1950,11,1,2014,1845,1,-29,1845,19,71,Forest
3167228.82587731,3591584.09140269,1986,250,3,224,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,204,34,883,6,1,1986,117,34,394,3,1,1986,61,34,694,1,1,2004,313,16,2001,19,1,2002,335,1,1179,335,1,1986,264,34,-247,7,2,72,Forest
3235718.82587731,3447794.09140269,2007,332,4,209,83,4,2010,293,1,539,293,2,2017,380,1,254,380,6,1985,5236,4,8561,1309,17,2015,421,1,624,421,4,2015,284,1,140,284,4,0,0,0,0,0,0,2005,554,1,2498,554,3,1989,352,31,2079,11,1,2010,240,1,-59,240,3,73,Forest
3071948.82587731,3401624.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,722,34,3103,21,1,1986,838,2,1180,419,3,2010,250,10,270,25,2,2004,85,16,762,5,1,1986,1502,2,2484,751,3,1986,333,34,1869,9,0,1986,731,1,-315,731,4,74,Forest
3050528.82587731,3386144.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,876,10,4618,87,1,1988,974,1,1607,974,3,1986,640,3,491,213,3,1996,212,1,740,212,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,Forest
3196478.82587731,3672434.09140269,0,0,0,0,0,0,1986,350,8,366,43,3,0,0,0,0,0,0,0,0,0,0,0,0,1994,1186,2,1048,593,6,1986,795,10,156,79,3,0,0,0,0,0,0,1986,1348,11,1739,122,3,0,0,0,0,0,0,1994,1353,2,-278,676,10,76,Forest
3117998.82587731,3609284.09140269,2002,273,1,286,273,3,2002,422,4,484,105,3,2002,483,1,362,483,5,1993,1089,1,3648,1089,2,1986,411,34,1027,12,0,2002,869,2,416,434,9,1992,171,1,783,171,1,2002,2576,4,1891,644,5,0,0,0,0,0,0,1986,393,34,-234,11,1,77,Forest
