x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4917923.41699781,2517051.79413322,0,0,0,0,0,0,1997,2,22,636,0,0,1985,46,1,735,46,3,1985,112,1,-758,112,1,93,Forest,3186,3638,-776,2536,2896,-758
4911503.41699781,2528721.79413322,0,0,0,0,0,0,1992,20,27,890,0,0,0,0,0,0,0,0,1993,92,26,-1017,3,0,94,Forest,2744,3630,-878,2528,3068,-689
4893953.41699781,2506491.79413322,0,0,0,0,0,0,1985,44,23,633,1,0,2012,52,7,724,7,3,1985,124,23,-713,5,1,95,Forest,2210,3088,-591,1827,2164,-497
4757423.41699781,2430381.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,Forest,2551,3569,-862,2228,2587,-709
4744073.41699781,2463261.79413322,1985,536,1,1801,536,4,1985,334,1,761,334,3,0,0,0,0,0,0,1985,660,1,-708,660,3,97,Forest,2211,2810,-504,1927,2260,-545
4888583.41699781,2504001.79413322,1998,113,1,1667,113,1,1985,18,34,649,0,0,0,0,0,0,0,0,1998,193,2,-670,96,3,98,Forest,2719,4222,-1232,2911,3252,-650
4749953.41699781,2481141.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,Forest,1712,2148,-570,2021,2377,-581
4886933.41699781,2478111.79413322,2014,249,1,1083,249,4,0,0,0,0,0,0,1991,4,28,718,0,0,0,0,0,0,0,0,100,Forest,2385,3781,-1047,2388,3043,-982
4823093.41699781,2467491.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,Forest,2619,3304,-774,2488,2830,-687
4747163.41699781,2519241.79413322,1998,235,1,1051,235,2,1998,99,1,399,99,2,1987,88,1,723,88,4,1998,101,1,-411,101,1,102,Forest,2773,3482,-732,2551,2845,-729
4784873.41699781,2573421.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Forest,3298,3922,-800,3034,3353,-749
4689083.41699781,2492931.79413322,1985,234,34,1131,6,2,1998,178,13,431,13,4,1994,15,25,697,0,1,1997,158,2,-436,79,3,104,Forest,2971,3472,-706,2600,2940,-672
4648793.41699781,2489571.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,161,1,-1134,161,1,105,Forest,2433,3347,-1018,2040,3162,-1181
4755953.41699781,2455161.79413322,0,0,0,0,0,0,0,0,0,0,0,0,1997,80,1,709,80,5,1995,244,4,-726,61,3,106,Forest,2605,3184,-597,2870,3151,-752
4858793.41699781,2532711.79413322,0,0,0,0,0,0,2012,105,7,551,15,2,1985,9,3,662,3,0,2005,67,14,-670,4,1,107,Forest,2449,2942,-484,2117,2538,-832
