x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5119561.13716065,2076822.4695353499,1996,436,9,669,48,4,1996,501,9,999,55,4,1990,622,1,817,622,4,1985,1694,7,3871,242,8,1990,655,1,1997,655,3,1985,857,6,797,142,3,1990,354,1,459,354,5,1990,962,1,3241,962,4,1985,1820,7,2303,260,7,1985,905,6,-736,150,3,60,Forest
5194681.13716065,2083812.4695353499,2012,83,3,255,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,60,28,788,2,1,2016,66,1,722,66,4,0,0,0,0,0,0,2016,872,1,3505,872,5,1994,117,27,-904,4,1,61,Forest
5183281.13716065,2053122.4695353499,1990,47,6,313,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,614,2,2485,307,4,1985,250,36,1211,6,2,1985,119,36,609,3,2,1985,0,29,539,0,0,1985,368,36,2201,10,2,1985,372,2,1416,186,4,1985,182,36,-620,5,2,62,Forest
5167681.13716065,1987332.46953535,2005,88,1,728,88,1,2003,163,3,1173,54,2,2003,70,1,1166,70,0,1985,630,31,3098,20,7,1993,437,1,2593,437,5,1999,93,2,1587,46,1,1992,46,4,244,11,1,1992,490,2,4350,245,2,0,0,0,0,0,0,1993,412,2,-1651,206,3,63,Forest
5167291.13716065,2063262.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,386,1,2414,386,3,0,0,0,0,0,0,0,0,0,0,0,0,2017,39,4,672,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,Forest
5143171.13716065,2191572.46953535,0,0,0,0,0,0,0,0,0,0,0,0,2009,73,12,236,6,1,2006,509,15,3046,33,1,1997,401,1,991,401,4,1997,220,1,336,220,6,1985,62,36,698,1,2,1997,679,1,2047,679,3,2013,687,1,2157,687,2,1997,233,1,-386,233,5,65,Forest
5143021.13716065,2181762.46953535,1989,384,3,164,128,2,1992,485,1,437,485,3,1992,521,1,379,521,3,2013,1479,1,4010,1479,4,2012,275,2,1921,137,3,1991,98,30,865,3,0,2013,398,1,705,398,7,0,0,0,0,0,0,2013,1559,1,2797,1559,5,2013,706,1,-879,706,5,66,Forest
5169151.13716065,2115072.46953535,0,0,0,0,0,0,0,0,0,0,0,0,1988,193,17,464,11,2,1985,382,25,3822,15,1,1989,298,16,2035,18,2,0,0,0,0,0,0,1985,16,22,543,0,0,1990,357,1,3627,357,3,1993,792,5,2561,158,4,1985,53,20,-1234,2,0,67,Forest
5145331.13716065,2166102.46953535,0,0,0,0,0,0,0,0,0,0,0,0,2001,98,20,370,4,1,2002,478,3,4165,159,2,1995,320,26,2013,12,2,2004,478,1,822,478,5,2004,227,1,659,227,6,0,0,0,0,0,0,1999,378,1,2795,378,1,1998,460,7,-911,65,4,68,Forest
5175481.13716065,2054052.4695353499,1997,99,6,458,16,2,2003,167,1,713,167,2,1997,172,6,569,28,2,0,0,0,0,0,0,1995,595,9,1843,66,4,1985,445,36,1008,12,2,1985,160,24,469,6,4,1985,695,36,2998,19,3,1994,318,1,1454,318,2,1985,690,22,-942,31,4,69,Forest
5172121.13716065,2054472.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,326,10,1721,32,3,0,0,0,0,0,0,1985,74,7,543,10,1,0,0,0,0,0,0,1989,410,1,1576,410,2,0,0,0,0,0,0,70,Forest
5120641.13716065,2040882.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,182,2,2772,91,1,0,0,0,0,0,0,2000,36,1,517,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,159,4,-396,39,4,71,Forest
5167111.13716065,2119062.46953535,1991,243,2,294,121,5,1991,213,1,460,213,4,1991,369,1,383,369,3,0,0,0,0,0,0,1985,570,32,1683,17,3,1990,597,2,633,298,5,1990,351,2,608,175,5,1985,991,36,2688,27,3,0,0,0,0,0,0,1990,708,2,-770,354,4,72,Forest
5184331.13716065,2155092.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,620,1,3321,620,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,83,1,476,83,2,1990,382,1,2842,382,2,1985,351,5,1591,70,2,0,0,0,0,0,0,73,Forest
5216401.13716065,2046882.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,1985,48,8,655,6,0,1985,406,1,3125,406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,393,11,1542,35,2,0,0,0,0,0,0,74,Forest
5180581.13716065,2037162.46953535,0,0,0,0,0,0,0,0,0,0,0,0,1999,176,1,471,176,4,1985,910,1,2976,910,4,0,0,0,0,0,0,1994,180,1,650,180,2,1985,97,21,539,4,3,1985,106,36,2586,2,0,1985,615,1,1675,615,4,1989,396,16,-646,24,5,75,Forest
5142451.13716065,2132532.46953535,1995,3,26,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1012,2,2495,506,7,0,0,0,0,0,0,0,0,0,0,0,0,2018,279,1,429,279,7,0,0,0,0,0,0,2017,1286,4,1364,321,9,0,0,0,0,0,0,76,Forest
5118361.13716065,2208642.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,Forest
